   0.00000000       0.00000000    
   2.09439509E-02   2.09470131E-02
   4.18879017E-02   4.19124179E-02
   6.28318489E-02   6.29146695E-02
   8.37758034E-02   8.39723423E-02
  0.104719758      0.105104230    
  0.125663698      0.126329333    
  0.146607652      0.147667065    
  0.167551607      0.169137135    
  0.188495561      0.190759733    
  0.209439516      0.212555602    
  0.230383456      0.234545976    
  0.251327395      0.256752819    
  0.272271365      0.279198855    
  0.293215305      0.301907390    
  0.314159274      0.324902713    
  0.335103214      0.348210007    
  0.356047153      0.371855378    
  0.376991123      0.395866036    
  0.397935063      0.420270175    
  0.418879032      0.445097238    
  0.439822972      0.470377833    
  0.460766912      0.496143937    
  0.481710881      0.522428870    
  0.502654791      0.549267173    
  0.523598790      0.576695204    
  0.544542730      0.604750633    
  0.565486670      0.633472800    
  0.586430609      0.662902713    
  0.607374549      0.693083167    
  0.628318548      0.724058807    
  0.649262488      0.755875885    
  0.670206428      0.788582861    
  0.691150367      0.822230101    
  0.712094307      0.856870115    
  0.733038306      0.892557502    
  0.753982246      0.929348767    
  0.774926186      0.967303157    
  0.795870125       1.00648177    
  0.816814065       1.04694855    
  0.837758064       1.08876979    
  0.858702004       1.13201380    
  0.879645944       1.17675209    
  0.900589883       1.22305834    
  0.921533823       1.27100945    
  0.942477763       1.32068467    
  0.963421762       1.37216616    
  0.984365702       1.42553914    
   1.00530958       1.48089147    
   1.02625358       1.53831494    
   1.04719758       1.59790325    
   1.06814146       1.65975332    
   1.08908546       1.72396672    
   1.11002934       1.79064655    
   1.13097334       1.85990071    
   1.15191734       1.93183959    
   1.17286122       2.00657701    
   1.19380522       2.08423114    
   1.21474910       2.16492248    
   1.23569310       2.24877739    
   1.25663710       2.33592343    
   1.27758098       2.42649293    
   1.29852498       2.52062368    
   1.31946886       2.61845422    
   1.34041286       2.72013044    
   1.36135685       2.82580018    
   1.38230073       2.93561482    
   1.40324473       3.04973316    
   1.42418861       3.16831398    
   1.44513261       3.29152441    
   1.46607661       3.41953373    
   1.48702049       3.55251455    
   1.50796449       3.69064713    
   1.52890837       3.83411360    
   1.54985237       3.98310280    
   1.57079637       4.13780689    
   1.59174025       4.29842234    
   1.61268425       4.46515274    
   1.63362813       4.63820314    
   1.65457213       4.81778860    
   1.67551613       5.00412416    
   1.69646001       5.19743109    
   1.71740401       5.39793873    
   1.73834789       5.60587788    
   1.75929189       5.82148838    
   1.78023577       6.04501057    
   1.80117977       6.27669621    
   1.82212377       6.51679754    
   1.84306765       6.76557255    
   1.86401165       7.02329159    
   1.88495553       7.29021931    
   1.90589952       7.56663609    
   1.92684352       7.85282469    
   1.94778740       8.14906979    
   1.96873140       8.45567131    
   1.98967528       8.77292347    
   2.01061916       9.10113525    
   2.03156328       9.44062233    
   2.05250716       9.79169846    
   2.07345104       10.1546879    
   2.09439516       10.5299301    
   2.11533904       10.9177513    
   2.13628292       11.3184996    
   2.15722704       11.7325335    
   2.17817092       12.1601982    
   2.19911480       12.6018620    
   2.22005868       13.0578947    
   2.24100280       13.5286827    
   2.26194668       14.0145941    
   2.28289056       14.5160294    
   2.30383468       15.0333900    
   2.32477856       15.5670700    
   2.34572244       16.1174889    
   2.36666656       16.6850662    
   2.38761044       17.2702236    
   2.40855432       17.8733978    
   2.42949820       18.4950256    
   2.45044231       19.1355705    
   2.47138619       19.7954693    
   2.49233007       20.4751892    
   2.51327419       21.1752205    
   2.53421807       21.8960114    
   2.55516195       22.6380692    
   2.57610607       23.4018898    
   2.59704995       24.1879616    
   2.61799383       24.9968033    
   2.63893771       25.8289261    
   2.65988183       26.6848736    
   2.68082571       27.5651588    
   2.70176959       28.4703312    
   2.72271371       29.4009552    
   2.74365759       30.3575687    
   2.76460147       31.3407478    
   2.78554535       32.3510742    
   2.80648947       33.3891296    
   2.82743335       34.4554977    
   2.84837723       35.5507851    
   2.86932135       36.6756172    
   2.89026523       37.8305893    
   2.91120911       39.0163422    
   2.93215322       40.2335205    
   2.95309711       41.4827461    
   2.97404099       42.7646942    
   2.99498487       44.0800133    
   3.01592898       45.4294052    
   3.03687286       46.8135147    
   3.05781674       48.2330475    
   3.07876086       49.6887207    
   3.09970474       51.1812286    
   3.12064862       52.7112885    
   3.14159274       54.2796516    
   3.16253662       55.8870163    
   3.18348050       57.5341682    
   3.20442438       59.2218437    
   3.22536850       60.9508400    
   3.24631238       62.7219009    
   3.26725626       64.5358200    
   3.28820038       66.3934402    
   3.30914426       68.2955017    
   3.33008814       70.2428513    
   3.35103226       72.2363434    
   3.37197614       74.2767792    
   3.39292002       76.3650208    
   3.41386390       78.5019226    
   3.43480802       80.6883774    
   3.45575190       82.9252396    
   3.47669578       85.2133942    
   3.49763989       87.5537872    
   3.51858377       89.9472885    
   3.53952765       92.3948212    
   3.56047153       94.8973083    
   3.58141565       97.4557800    
   3.60235953       100.071083    
   3.62330341       102.744217    
   3.64424753       105.476234    
   3.66519141       108.268005    
   3.68613529       111.120598    
   3.70707941       114.035042    
   3.72802329       117.012314    
   3.74896717       120.053436    
   3.76991105       123.159500    
   3.79085517       126.331558    
   3.81179905       129.570648    
   3.83274293       132.877869    
   3.85368705       136.254349    
   3.87463093       139.701126    
   3.89557481       143.219315    
   3.91651893       146.810150    
   3.93746281       150.474640    
   3.95840669       154.213989    
   3.97935057       158.029358    
   4.00029469       161.921982    
   4.02123833       165.892883    
   4.04218245       169.943512    
   4.06312656       174.074890    
   4.08407021       178.288254    
   4.10501432       182.584946    
   4.12595844       186.966156    
   4.14690208       191.433044    
   4.16784620       195.987106    
   4.18879032       200.629547    
   4.20973396       205.361496    
   4.23067808       210.184494    
   4.25162220       215.099792    
   4.27256584       220.108582    
   4.29350996       225.212509    
   4.31445408       230.412796    
   4.33539772       235.710678    
   4.35634184       241.107788    
   4.37728596       246.605453    
   4.39822960       252.204910    
   4.41917372       257.907898    
   4.44011736       263.715546    
   4.46106148       269.629700    
   4.48200560       275.651550    
   4.50294924       281.782532    
   4.52389336       288.024384    
   4.54483747       294.378540    
   4.56578112       300.846313    
   4.58672523       307.429596    
   4.60766935       314.129761    
   4.62861300       320.948303    
   4.64955711       327.886993    
   4.67050123       334.947357    
   4.69144487       342.130859    
   4.71238899       349.439362    
   4.73333311       356.874451    
   4.75427675       364.437622    
   4.77522087       372.130768    
   4.79616451       379.955322    
   4.81710863       387.913300    
   4.83805275       396.006226    
   4.85899639       404.235748    
   4.87994051       412.603882    
   4.90088463       421.112244    
   4.92182827       429.762390    
   4.94277239       438.556549    
   4.96371651       447.496185    
   4.98466015       456.583130    
   5.00560427       465.819519    
   5.02654839       475.207092    
   5.04749203       484.747345    
   5.06843615       494.442566    
   5.08938026       504.294617    
   5.11032391       514.305176    
   5.13126802       524.476562    
   5.15221214       534.810364    
   5.17315578       545.308533    
   5.19409990       555.973389    
   5.21504354       566.806458    
   5.23598766       577.810303    
   5.25693178       588.986572    
   5.27787542       600.337158    
   5.29881954       611.864685    
   5.31976366       623.570801    
   5.34070730       635.457458    
   5.36165142       647.527283    
   5.38259554       659.781982    
   5.40353918       672.223694    
   5.42448330       684.854980    
   5.44542742       697.677673    
   5.46637106       710.693726    
   5.48731518       723.905945    
   5.50825930       737.316345    
   5.52920294       750.926575    
   5.55014706       764.739868    
   5.57109070       778.757690    
   5.59203482       792.982910    
   5.61297894       807.417664    
   5.63392258       822.063721    
   5.65486670       836.924377    
   5.67581081       852.001465    
   5.69675446       867.296997    
   5.71769857       882.814331    
   5.73864269       898.555054    
   5.75958633       914.521790    
   5.78053045       930.717163    
   5.80147457       947.143860    
   5.82241821       963.803467    
   5.84336233       980.699402    
   5.86430645       997.834106    
   5.88525009       1015.20929    
   5.90619421       1032.82837    
   5.92713833       1050.69397    
   5.94808197       1068.80774    
   5.96902609       1087.17310    
   5.98996973       1105.79236    
   6.01091385       1124.66846    
   6.03185797       1143.80408    
   6.05280161       1163.20105    
   6.07374573       1182.86340    
   6.09468985       1202.79285    
   6.11563349       1222.99231    
   6.13657761       1243.46509    
   6.15752172       1264.21338    
   6.17846537       1285.24011    
   6.19940948       1306.54834    
   6.22035360       1328.14062    
   6.24129725       1350.01953    
   6.26224136       1372.18884    
   6.28318548       1394.65076    
